,name,fulName,id,total_count,error_total,iac_count,error_iac,iacPercent,error_percent,isCriteria2Met
250,wikimedia-fundraising-crm-civiproxy,wikimedia/wikimedia-fundraising-crm-civiproxy,324005347,53,0,0,0,0.0,0,0
251,mediawiki-skins-GuMaxDD,wikimedia/mediawiki-skins-GuMaxDD,322703652,107,0,0,0,0.0,0,0
252,nlwiki_articlequality,wikimedia/nlwiki_articlequality,322646279,0,0,0,0,0.0,1,0
253,mediawiki-extensions-WikibaseStatementUpdater,wikimedia/mediawiki-extensions-WikibaseStatementUpdater,320701921,80,0,0,0,0.0,0,0
254,wikimedia-it-wmit-infrastructure,wikimedia/wikimedia-it-wmit-infrastructure,320093937,535,0,0,0,0.0,0,0
255,wikimedia-it-wordpress-betheme-child-theme-for-wmit,wikimedia/wikimedia-it-wordpress-betheme-child-theme-for-wmit,320093116,5,0,0,0,0.0,0,0
256,wikimedia-it,wikimedia/wikimedia-it,320092599,0,0,0,0,0.0,1,0
257,abstract-wikipedia-data-science,wikimedia/abstract-wikipedia-data-science,320010140,120,0,0,0,0.0,0,0
258,cloud-wmcs-ansible,wikimedia/cloud-wmcs-ansible,319773024,32,0,0,0,0.0,0,0
259,integration-utils-rs,wikimedia/integration-utils-rs,318449681,1,0,0,0,0.0,0,0
260,labs-tools-nsfw-classifier,wikimedia/labs-tools-nsfw-classifier,318448645,1,0,0,0,0.0,0,0
261,mediawiki-services-function-evaluator,wikimedia/mediawiki-services-function-evaluator,317774863,126,0,0,0,0.0,0,0
262,operations-debs-doxygen,wikimedia/operations-debs-doxygen,317285566,1080,0,0,0,0.0,0,0
263,fosdem21-web-performance-cfp,wikimedia/fosdem21-web-performance-cfp,317141970,1,0,0,0,0.0,0,0
264,mediawiki-services-similar-users,wikimedia/mediawiki-services-similar-users,316605989,34,0,0,0,0.0,0,0
265,wikimedia-fundraising-dev,wikimedia/wikimedia-fundraising-dev,316174916,51,0,0,0,0.0,0,0
266,mediawiki-extensions-LibraryCheckout,wikimedia/mediawiki-extensions-LibraryCheckout,316173809,1,0,0,0,0.0,0,0
267,mediawiki-extensions-EncryptedUploads,wikimedia/mediawiki-extensions-EncryptedUploads,315771019,32,0,0,0,0.0,0,0
268,wikidata-query-flink-swift-plugin,wikimedia/wikidata-query-flink-swift-plugin,315444395,16,0,0,0,0.0,0,0
269,research-similar-users,wikimedia/research-similar-users,314584433,19,0,0,0,0.0,0,0
270,node-url-get,wikimedia/node-url-get,313333970,7,0,0,0,0.0,0,0
271,mediawiki-extensions-AjaxShowEditors,wikimedia/mediawiki-extensions-AjaxShowEditors,312502080,141,0,0,0,0.0,0,0
272,labs-tools-book2scroll,wikimedia/labs-tools-book2scroll,311256344,10,0,0,0,0.0,0,0
273,operations-software-knead-wikidough,wikimedia/operations-software-knead-wikidough,309817405,9,0,0,0,0.0,0,0
274,wikimedia-fundraising-crm-drush-vendor,wikimedia/wikimedia-fundraising-crm-drush-vendor,307507853,0,0,0,0,0.0,1,0
275,wikimedia-fundraising-crm-civicrm-buildkit,wikimedia/wikimedia-fundraising-crm-civicrm-buildkit,307507603,436,0,0,0,0.0,0,0
276,wikimedia-security-automated-scanning,wikimedia/wikimedia-security-automated-scanning,307245265,1,0,0,0,0.0,0,0
277,wikimedia-security-deployer-audit,wikimedia/wikimedia-security-deployer-audit,307245227,6,0,0,0,0.0,0,0
278,wikimedia-security-github-user-audit,wikimedia/wikimedia-security-github-user-audit,307245183,6,0,0,0,0.0,0,0
279,wikimedia-security-gitmonitor,wikimedia/wikimedia-security-gitmonitor,307245132,6,0,0,0,0.0,0,0
280,wikimedia-security-php-security-tools,wikimedia/wikimedia-security-php-security-tools,307245096,12,0,0,0,0.0,0,0
281,wikimedia-security-puppet,wikimedia/wikimedia-security-puppet,307245063,0,0,0,0,0.0,1,0
282,wikimedia-security-spamaccountstats,wikimedia/wikimedia-security-spamaccountstats,307245015,6,0,0,0,0.0,0,0
283,wikimedia-security-usertracker,wikimedia/wikimedia-security-usertracker,307244940,7,0,0,0,0.0,0,0
284,wikimedia-security-tooling-peek,wikimedia/wikimedia-security-tooling-peek,307241787,17,0,0,0,0.0,0,0
285,operations-debs-pack,wikimedia/operations-debs-pack,306974215,2439,0,0,0,0.0,0,0
286,operations-software-ecs,wikimedia/operations-software-ecs,306973541,22,0,0,0,0.0,0,0
287,bluespice-mw-config-overrides,wikimedia/bluespice-mw-config-overrides,306578289,26,0,0,0,0.0,0,0
288,operations-debs-kthxbye,wikimedia/operations-debs-kthxbye,306457780,28,0,0,0,0.0,0,0
289,toolhub,wikimedia/toolhub,305509588,448,0,0,0,0.0,0,0
290,mediawiki-extensions-MediaSearch,wikimedia/mediawiki-extensions-MediaSearch,305507523,273,0,0,0,0.0,0,0
291,operations-software-heptiolabs-eventrouter,wikimedia/operations-software-heptiolabs-eventrouter,305483499,33,0,0,0,0.0,0,0
292,research-mwaddlink,wikimedia/research-mwaddlink,304565686,63,0,0,0,0.0,0,0
293,labs-tools-search-filters,wikimedia/labs-tools-search-filters,303631669,27,0,0,0,0.0,0,0
294,cloud-toolforge-buildpacks,wikimedia/cloud-toolforge-buildpacks,302762653,17,0,0,0,0.0,0,0
295,mediawiki-extensions-CosmosProfile,wikimedia/mediawiki-extensions-CosmosProfile,302559936,1,0,0,0,0.0,0,0
296,function-evaluator,wikimedia/function-evaluator,302194767,43,0,0,0,0.0,0,0
297,mediawiki-extensions-LDAPSyncAll,wikimedia/mediawiki-extensions-LDAPSyncAll,301534255,23,0,0,0,0.0,0,0
298,wikimedia-ch-wmch-cronos-form,wikimedia/wikimedia-ch-wmch-cronos-form,301533076,3,0,0,0,0.0,0,0
299,mediawiki-extensions-LegalLogin,wikimedia/mediawiki-extensions-LegalLogin,301070198,78,0,0,0,0.0,0,0
300,mediawiki-skins-Cosmos,wikimedia/mediawiki-skins-Cosmos,301069197,150,0,0,0,0.0,0,0
301,mediawiki-extensions-ExternalLinkConfirm,wikimedia/mediawiki-extensions-ExternalLinkConfirm,299830064,18,0,0,0,0.0,0,0
302,apigateway-rate-limit-tests,wikimedia/apigateway-rate-limit-tests,299371601,6,0,0,0,0.0,0,0
303,mediawiki-extensions-HeadScript,wikimedia/mediawiki-extensions-HeadScript,298223510,31,0,0,0,0.0,0,0
304,operations-software-pywmflib,wikimedia/operations-software-pywmflib,297620447,72,0,0,0,0.0,0,0
305,performance-mobile-synthetic-monitoring-tests,wikimedia/performance-mobile-synthetic-monitoring-tests,297158920,33,0,0,0,0.0,0,0
306,shellbox,wikimedia/shellbox,296740226,104,0,0,0,0.0,0,0
307,node-apn,wikimedia/node-apn,296427173,0,0,0,0,0.0,1,0
308,mediawiki-extensions-PageMagic,wikimedia/mediawiki-extensions-PageMagic,294461962,34,0,0,0,0.0,0,0
309,labs-tools-wiki-importer,wikimedia/labs-tools-wiki-importer,292941864,34,0,0,0,0.0,0,0
310,mediawiki-extensions-DeleteUserPages,wikimedia/mediawiki-extensions-DeleteUserPages,292927283,56,0,0,0,0.0,0,0
311,mediawiki-extensions-StructuredNavigation,wikimedia/mediawiki-extensions-StructuredNavigation,292512372,128,0,0,0,0.0,0,0
312,analytics-wmde-WD-WD_CurrentEvents,wikimedia/analytics-wmde-WD-WD_CurrentEvents,292511413,0,0,0,0,0.0,1,0
313,mediawiki-extensions-MagicNumberedHeadings,wikimedia/mediawiki-extensions-MagicNumberedHeadings,292499181,41,0,0,0,0.0,0,0
314,apiclient-wiki,wikimedia/apiclient-wiki,291827213,6,0,0,0,0.0,0,0
315,diff-blog,wikimedia/diff-blog,291813471,3322,0,0,0,0.0,0,0
316,mediawiki-extensions-IPInfo,wikimedia/mediawiki-extensions-IPInfo,291645455,178,0,0,0,0.0,0,0
317,operations-software-wmfbackups,wikimedia/operations-software-wmfbackups,290701835,55,0,0,0,0.0,0,0
318,wikimedia.github.io,wikimedia/wikimedia.github.io,290090066,1,0,0,0,0.0,0,0
319,mediawiki-extensions-WikibaseManifest,wikimedia/mediawiki-extensions-WikibaseManifest,289562612,102,0,0,0,0.0,0,0
320,mediawiki-extensions-RelMicroformat,wikimedia/mediawiki-extensions-RelMicroformat,288568801,15,0,0,0,0.0,0,0
321,oauth2-server,wikimedia/oauth2-server,286761937,0,0,0,0,0.0,1,0
322,wikibase-changes,wikimedia/wikibase-changes,285601641,27,0,0,0,0.0,0,0
323,wikimedia-ch-wmch-infrastructure,wikimedia/wikimedia-ch-wmch-infrastructure,285538097,3,0,0,0,0.0,0,0
324,analytics-wmf-product-jobs,wikimedia/analytics-wmf-product-jobs,285485536,35,0,0,0,0.0,0,0
325,operations-debs-grafana-plugins,wikimedia/operations-debs-grafana-plugins,285484794,11,0,0,0,0.0,0,0
326,analytics-wmde-WD-WD_referenceHunt,wikimedia/analytics-wmde-WD-WD_referenceHunt,284789283,5,0,0,0,0.0,0,0
327,analytics-wmde-TW-template-survey,wikimedia/analytics-wmde-TW-template-survey,284787715,3,0,0,0,0.0,0,0
328,mediawiki-extensions-DrawioEditor,wikimedia/mediawiki-extensions-DrawioEditor,284786753,38,0,0,0,0.0,0,0
329,operations-debs-karma,wikimedia/operations-debs-karma,284451549,739,0,0,0,0.0,0,0
330,labs-codesearch,wikimedia/labs-codesearch,284206485,54,0,0,0,0.0,0,0
331,nagf,wikimedia/nagf,283620203,36,0,0,0,0.0,0,0
332,performance-debs-xhgui,wikimedia/performance-debs-xhgui,283378729,115,0,0,0,0.0,0,0
333,operations-debs-prometheus-es-exporter,wikimedia/operations-debs-prometheus-es-exporter,283335209,1,0,0,0,0.0,0,0
334,pi-playbook,wikimedia/pi-playbook,282028433,0,0,0,0,0.0,1,0
335,operations-software-envoyproxy-ratelimiter,wikimedia/operations-software-envoyproxy-ratelimiter,281509974,97,0,0,0,0.0,0,0
336,OKAPI,wikimedia/OKAPI,281149756,374,0,0,0,0.0,0,0
337,research-api-endpoint-template,wikimedia/research-api-endpoint-template,280756911,14,0,0,0,0.0,0,0
338,mediawiki-extensions-CognitiveProcessDesigner,wikimedia/mediawiki-extensions-CognitiveProcessDesigner,280360523,123,0,0,0,0.0,0,0
339,mediawiki-extensions-OnionsPorFavor,wikimedia/mediawiki-extensions-OnionsPorFavor,279703005,1,0,0,0,0.0,0,0
340,security.wikimedia.org,wikimedia/security.wikimedia.org,279333999,79,0,0,0,0.0,0,0
341,design-landing-page,wikimedia/design-landing-page,279324051,21,0,0,0,0.0,0,0
342,mediawiki-extensions-OAuthRateLimiter,wikimedia/mediawiki-extensions-OAuthRateLimiter,279125434,43,0,0,0,0.0,0,0
343,analytics-wmde-WD-WD_HumanEdits,wikimedia/analytics-wmde-WD-WD_HumanEdits,278324652,15,0,0,0,0.0,0,0
344,mediawiki-extensions-FlexDiagrams,wikimedia/mediawiki-extensions-FlexDiagrams,278322277,92,0,0,0,0.0,0,0
345,mediawiki-extensions-WSOAuth,wikimedia/mediawiki-extensions-WSOAuth,276897658,51,0,0,0,0.0,0,0
346,operations-debs-chartmuseum,wikimedia/operations-debs-chartmuseum,276065141,5049,0,0,0,0.0,0,0
347,labs-tools-rust-hello-world,wikimedia/labs-tools-rust-hello-world,272974171,11,0,0,0,0.0,0,0
348,common-passwords,wikimedia/common-passwords,271550512,19,0,0,0,0.0,0,0
349,mediawiki-extensions-GlobalWatchlist,wikimedia/mediawiki-extensions-GlobalWatchlist,271498566,173,0,0,0,0.0,0,0
350,mediawiki-gadgets-ConvenientDiscussions,wikimedia/mediawiki-gadgets-ConvenientDiscussions,270415698,145,0,0,0,0.0,0,0
351,mediawiki-gadgets,wikimedia/mediawiki-gadgets,270414962,0,0,0,0,0.0,1,0
352,mediawiki-extensions-CatTalk,wikimedia/mediawiki-extensions-CatTalk,269469146,1,0,0,0,0.0,0,0
353,mediawiki-extensions-Expressions,wikimedia/mediawiki-extensions-Expressions,269152069,22,0,0,0,0.0,0,0
354,mediawiki-extensions-WikiShare,wikimedia/mediawiki-extensions-WikiShare,267929512,65,0,0,0,0.0,0,0
355,phoenix,wikimedia/phoenix,267910758,148,0,0,0,0.0,0,0
356,operations-software-transferpy,wikimedia/operations-software-transferpy,267687293,46,0,0,0,0.0,0,0
357,design-blog,wikimedia/design-blog,267686534,445,0,0,0,0.0,0,0
358,mediawiki-services-wikispeech-wikispeech-server,wikimedia/mediawiki-services-wikispeech-wikispeech-server,267685266,341,0,0,0,0.0,0,0
359,research-api-interface-template,wikimedia/research-api-interface-template,267326296,6,0,0,0,0.0,0,0
360,mediawiki-tools-phan-Utils,wikimedia/mediawiki-tools-phan-Utils,265836991,10,0,0,0,0.0,0,0
361,mediawiki-extensions-TwitterTag,wikimedia/mediawiki-extensions-TwitterTag,265584037,39,0,0,0,0.0,0,0
362,operations-software-locust,wikimedia/operations-software-locust,265581131,1,0,0,0,0.0,0,0
363,wvui,wikimedia/wvui,264969262,125,0,0,0,0.0,0,0
364,eslint-docgen,wikimedia/eslint-docgen,263679441,64,0,0,0,0.0,0,0
365,analytics-wmde-TW-edit-conflicts,wikimedia/analytics-wmde-TW-edit-conflicts,263440109,18,0,0,0,0.0,0,0
366,labs-tools-phabsearchemail,wikimedia/labs-tools-phabsearchemail,263162027,3,0,0,0,0.0,0,0
367,mediawiki-extensions-PageExchange,wikimedia/mediawiki-extensions-PageExchange,262868551,84,0,0,0,0.0,0,0
368,labs-tools-gdrive-to-commons,wikimedia/labs-tools-gdrive-to-commons,262867317,273,0,0,0,0.0,0,0
369,labs-tools-mdvt,wikimedia/labs-tools-mdvt,262734872,23,0,0,0,0.0,0,0
370,operations-debs-logstash-filter-verifier,wikimedia/operations-debs-logstash-filter-verifier,261884628,1,0,0,0,0.0,0,0
371,mediawiki-services-wikispeech-symbolset,wikimedia/mediawiki-services-wikispeech-symbolset,260846827,70,0,0,0,0.0,0,0
372,mediawiki-services-wikispeech-pronlex,wikimedia/mediawiki-services-wikispeech-pronlex,260846312,182,0,0,0,0.0,0,0
373,mediawiki-services-wikispeech-mishkal,wikimedia/mediawiki-services-wikispeech-mishkal,260845296,527,0,0,0,0.0,0,0
374,mediawiki-services-wikispeech-mary-tts,wikimedia/mediawiki-services-wikispeech-mary-tts,260842889,2037,0,0,0,0.0,0,0
375,mediawiki-services-open-nsfw,wikimedia/mediawiki-services-open-nsfw,260838755,24,0,0,0,0.0,0,0
376,labs-tools-meetingtimes,wikimedia/labs-tools-meetingtimes,260747585,56,0,0,0,0.0,0,0
377,wikimedia-meet-accountmanager,wikimedia/wikimedia-meet-accountmanager,259842028,18,0,0,0,0.0,0,0
378,mediawiki-services-push-notifications,wikimedia/mediawiki-services-push-notifications,259840782,75,0,0,0,0.0,0,0
379,operations-debs-helm3,wikimedia/operations-debs-helm3,259650349,6583,0,0,0,0.0,0,0
380,integration-pipelinelib,wikimedia/integration-pipelinelib,258337465,59,0,0,0,0.0,0,0
381,mediawiki-types,wikimedia/mediawiki-types,257332562,10,0,0,0,0.0,0,0
382,labs-tools-github-pr-closer,wikimedia/labs-tools-github-pr-closer,255307312,12,0,0,0,0.0,0,0
383,mediawiki-extensions-WikimediaApiPortalOAuth,wikimedia/mediawiki-extensions-WikimediaApiPortalOAuth,255289908,86,0,0,0,0.0,0,0
384,mediawiki-skins-WikimediaApiPortal,wikimedia/mediawiki-skins-WikimediaApiPortal,255289121,165,0,0,0,0.0,0,0
385,mediawiki-extensions-LiveStreaming,wikimedia/mediawiki-extensions-LiveStreaming,255287469,1,0,0,0,0.0,0,0
386,mediawiki-extensions-LiveChat,wikimedia/mediawiki-extensions-LiveChat,255286550,1706,0,0,0,0.0,0,0
387,purged,wikimedia/purged,255282453,27,0,0,0,0.0,0,0
388,labs-tools-train-blockers,wikimedia/labs-tools-train-blockers,254163000,14,0,0,0,0.0,0,0
389,mediawiki-extensions-WikispeechSpeechDataCollector,wikimedia/mediawiki-extensions-WikispeechSpeechDataCollector,254117998,214,0,0,0,0.0,0,0
390,mediawiki-extensions-EventStreamConfig,wikimedia/mediawiki-extensions-EventStreamConfig,253547065,45,0,0,0,0.0,0,0
391,operations-debs-thanos,wikimedia/operations-debs-thanos,252828754,1,0,0,0,0.0,0,0
392,labs-tools-articles-needing-links,wikimedia/labs-tools-articles-needing-links,252825927,31,0,0,0,0.0,0,0
393,mediawiki-extensions-GroupWhitelist,wikimedia/mediawiki-extensions-GroupWhitelist,252563826,19,0,0,0,0.0,0,0
394,operations-debs-wmf-pt-kill,wikimedia/operations-debs-wmf-pt-kill,252447343,18,0,0,0,0.0,0,0
395,labs-tools-wikicontest,wikimedia/labs-tools-wikicontest,251412687,30,0,0,0,0.0,0,0
396,mediawiki-extensions-Sofa,wikimedia/mediawiki-extensions-Sofa,251308876,49,0,0,0,0.0,0,0
397,mediawiki-extensions-DumpsOnDemand,wikimedia/mediawiki-extensions-DumpsOnDemand,250661184,53,0,0,0,0.0,0,0
398,labs-tools-video-cut-tool-worker,wikimedia/labs-tools-video-cut-tool-worker,249070134,11,0,0,0,0.0,0,0
399,analytics-wmf-product,wikimedia/analytics-wmf-product,248863806,2,0,0,0,0.0,0,0
400,waxer,wikimedia/waxer,248800179,46,0,0,0,0.0,0,0
401,releng-cli,wikimedia/releng-cli,248070851,66,0,0,0,0.0,0,0
402,mediawiki-extensions-UserProtect,wikimedia/mediawiki-extensions-UserProtect,248069625,57,0,0,0,0.0,0,0
403,ocean,wikimedia/ocean,247930283,4,0,0,0,0.0,0,0
404,operations-software-ncmonitor,wikimedia/operations-software-ncmonitor,247141184,1,0,0,0,0.0,0,0
405,envoy,wikimedia/envoy,246449416,0,0,0,0,0.0,1,0
406,phabricator-antivandalism,wikimedia/phabricator-antivandalism,244542207,8,0,0,0,0.0,0,0
407,wpvip-wikimedia-techblog,wikimedia/wpvip-wikimedia-techblog,244477358,33,0,0,0,0.0,0,0
408,mediawiki-extensions-NearbyPages,wikimedia/mediawiki-extensions-NearbyPages,243391668,173,0,0,0,0.0,0,0
409,mediawiki-extensions-MediaModeration,wikimedia/mediawiki-extensions-MediaModeration,243101078,61,0,0,0,0.0,0,0
410,labs-tools-qrcode-generator,wikimedia/labs-tools-qrcode-generator,242590440,78,0,0,0,0.0,0,0
411,mediawiki-extensions-FlexiSkin,wikimedia/mediawiki-extensions-FlexiSkin,242228980,119,0,0,0,0.0,0,0
412,mediawiki-extensions-ConfigManager,wikimedia/mediawiki-extensions-ConfigManager,242228373,85,0,0,0,0.0,0,0
413,atskafka,wikimedia/atskafka,241972904,19,0,0,0,0.0,0,0
414,mediawiki-extensions-S5SlideShow,wikimedia/mediawiki-extensions-S5SlideShow,240583199,104,0,0,0,0.0,0,0
415,skinomatic-archived-,wikimedia/skinomatic-archived-,238892129,1,0,0,0,0.0,0,0
416,mediawiki-extensions-AControlImageLink,wikimedia/mediawiki-extensions-AControlImageLink,238012620,14,0,0,0,0.0,0,0
417,mediawiki-tools-codereview-archiver,wikimedia/mediawiki-tools-codereview-archiver,234724546,7,0,0,0,0.0,0,0
418,research-wikiworkshop,wikimedia/research-wikiworkshop,233433477,250,0,0,0,0.0,0,0
419,work-tracking,wikimedia/work-tracking,232140785,11,0,0,0,0.0,0,0
420,labs-tools-indic-wscontest,wikimedia/labs-tools-indic-wscontest,230668732,28,0,0,0,0.0,0,0
421,mediawiki-extensions-NativeSvgHandler,wikimedia/mediawiki-extensions-NativeSvgHandler,229154410,16,0,0,0,0.0,0,0
422,labs-tools-wiki2email,wikimedia/labs-tools-wiki2email,228937347,16,0,0,0,0.0,0,0
423,less-plugin-clean-css,wikimedia/less-plugin-clean-css,228644289,0,0,0,0,0.0,1,0
424,fosdem20webperf,wikimedia/fosdem20webperf,228624882,12,0,0,0,0.0,0,0
425,mediawiki-extensions-AbuseFilterBypass,wikimedia/mediawiki-extensions-AbuseFilterBypass,228104770,51,0,0,0,0.0,0,0
426,mediawiki-extensions-CreateAPage,wikimedia/mediawiki-extensions-CreateAPage,228103253,131,0,0,0,0.0,0,0
427,labs-tools-sonarqubebot,wikimedia/labs-tools-sonarqubebot,228101811,30,0,0,0,0.0,0,0
428,hdfs-tools,wikimedia/hdfs-tools,227502957,31,0,0,0,0.0,0,0
429,labs-tools-bookreader,wikimedia/labs-tools-bookreader,226976533,250,0,0,0,0.0,0,0
430,pcs-html-converter,wikimedia/pcs-html-converter,226149289,12,0,0,0,0.0,0,0
431,wikipedia-preview,wikimedia/wikipedia-preview,225949448,232,0,0,0,0.0,0,0
432,wikitax,wikimedia/wikitax,225723625,15,0,0,0,0.0,0,0
433,mediawiki-extensions-ChessBrowser,wikimedia/mediawiki-extensions-ChessBrowser,224535868,151,0,0,0,0.0,0,0
434,mediawiki-extensions-ProtectionIndicator,wikimedia/mediawiki-extensions-ProtectionIndicator,223812614,38,0,0,0,0.0,0,0
435,operations-software-censorship-monitoring,wikimedia/operations-software-censorship-monitoring,223576677,35,0,0,0,0.0,0,0
436,mediawiki-extensions-LDAPGroups,wikimedia/mediawiki-extensions-LDAPGroups,223046913,49,0,0,0,0.0,0,0
437,operations-software-netbox-extras,wikimedia/operations-software-netbox-extras,223003772,23,0,0,0,0.0,0,0
438,docker-library-images,wikimedia/docker-library-images,222590710,0,0,0,0,0.0,1,0
439,mediawiki-extensions-InterwikiExtracts,wikimedia/mediawiki-extensions-InterwikiExtracts,219075880,38,0,0,0,0.0,0,0
440,mediawiki-extensions-XSL,wikimedia/mediawiki-extensions-XSL,218587992,36,0,0,0,0.0,0,0
441,mediawiki-extensions-BlueSpiceUEModuleBookPDF,wikimedia/mediawiki-extensions-BlueSpiceUEModuleBookPDF,218576956,75,0,0,0,0.0,0,0
442,mediawiki-extensions-BlueSpiceExportTables,wikimedia/mediawiki-extensions-BlueSpiceExportTables,218576536,59,0,0,0,0.0,0,0
443,mediawiki-extensions-BlueSpiceBookshelfUI,wikimedia/mediawiki-extensions-BlueSpiceBookshelfUI,218575768,12,0,0,0,0.0,0,0
444,mediawiki-extensions-BlueSpiceBookshelf,wikimedia/mediawiki-extensions-BlueSpiceBookshelf,218575062,362,0,0,0,0.0,0,0
445,mediawiki-extensions-BlueSpiceArticlePreviewCapture,wikimedia/mediawiki-extensions-BlueSpiceArticlePreviewCapture,218574363,50,0,0,0,0.0,0,0
446,mediawiki-extensions-BlueSpiceNSFileRepoConnector,wikimedia/mediawiki-extensions-BlueSpiceNSFileRepoConnector,217624697,76,0,0,0,0.0,0,0
447,mediawiki-extensions-BlueSpicePageFormsConnector,wikimedia/mediawiki-extensions-BlueSpicePageFormsConnector,217624317,36,0,0,0,0.0,0,0
448,mediawiki-extensions-BlueSpiceWikiExplorer,wikimedia/mediawiki-extensions-BlueSpiceWikiExplorer,217623765,76,0,0,0,0.0,0,0
449,mediawiki-extensions-BlueSpiceUserInfo,wikimedia/mediawiki-extensions-BlueSpiceUserInfo,217622491,48,0,0,0,0.0,0,0
450,mediawiki-extensions-BlueSpiceUEModuleTable2Excel,wikimedia/mediawiki-extensions-BlueSpiceUEModuleTable2Excel,217622020,38,0,0,0,0.0,0,0
451,mediawiki-extensions-BlueSpiceUEModulePDFSubpages,wikimedia/mediawiki-extensions-BlueSpiceUEModulePDFSubpages,217621344,34,0,0,0,0.0,0,0
452,mediawiki-extensions-BlueSpiceUEModulePDFRecursive,wikimedia/mediawiki-extensions-BlueSpiceUEModulePDFRecursive,217620426,34,0,0,0,0.0,0,0
453,analytics-wmde-WD-WD_languagesLandscape,wikimedia/analytics-wmde-WD-WD_languagesLandscape,217028227,13,0,0,0,0.0,0,0
454,wikimedia-cz-oauth,wikimedia/wikimedia-cz-oauth,215897758,0,0,0,0,0.0,1,0
455,labs-tools-watch-translations,wikimedia/labs-tools-watch-translations,215895905,99,0,0,0,0.0,0,0
456,eslint-plugin-mediawiki,wikimedia/eslint-plugin-mediawiki,215559023,39,0,0,0,0.0,0,0
