org,file_,URL,File,Require,Ensure,Include,Attribute,Hard_coded_string,Command,File_mode,SSH_KEY,Lines_of_code,Comment,defect_status
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-octavia/manifests/params.pp,0,0,0,0,1,0,14,0,0,0,30,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-watcher/manifests/params.pp,0,0,0,0,1,0,14,0,0,0,30,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/manifests/db/powerdns/sync.pp,0,0,0,0,1,7,4,1,0,0,29,11,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/netconfig/connectivity_tests.pp,0,0,0,1,1,1,4,0,0,0,29,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-plumgrid/deployment_scripts/puppet/manifests/disable_openvswitch.pp,2,1,0,1,1,6,4,0,0,0,28,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/manifests/odl-dashboard.pp,2,0,0,0,1,4,6,1,0,0,28,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/ceilometer_central.pp,0,0,0,0,1,4,9,0,0,0,28,4,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-oslo/manifests/params.pp,0,0,0,0,1,0,8,0,0,0,26,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy/crossdomain.pp,1,0,0,0,1,3,4,0,0,0,26,13,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/modules/opendaylight/manifests/sfc.pp,2,0,0,0,1,2,1,2,0,0,26,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy/healthcheck.pp,0,0,0,0,1,3,3,0,0,0,26,15,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/scheduler/filter.pp,0,0,0,1,1,2,0,0,0,0,25,9,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/neutron/plugins/nuage.pp,1,0,0,0,1,0,0,0,0,0,24,20,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/neutron/plugins/plumgrid.pp,1,0,0,0,1,0,0,0,0,0,24,20,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ui.pp,1,0,0,0,1,0,0,0,0,0,24,18,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/api_proxy/api_proxy.pp,0,0,0,0,1,4,4,0,0,0,23,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-vitrage/examples/vitrage.pp,4,0,0,0,1,10,8,0,0,0,23,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/params.pp,0,0,0,0,1,0,5,0,0,0,23,4,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/apache/apache.pp,0,0,0,0,1,5,6,0,0,0,22,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/examples/dhcp-ranges.pp,0,1,0,1,1,4,3,0,0,0,20,4,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-aodh/examples/aodh.pp,0,0,0,0,1,5,3,0,0,0,19,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/examples/run_network_scheme.pp,0,0,0,0,1,1,0,0,0,0,19,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/manifests/contrail-webui.pp,1,0,0,0,1,0,0,0,0,0,19,13,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/neutron.pp,0,1,0,1,1,5,2,0,1,1,18,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/db/sync.pp,0,0,0,0,1,5,6,1,0,0,18,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/manifests/controller-vip.pp,1,0,0,0,1,0,0,0,0,0,18,13,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy/proxy_logging.pp,0,0,0,0,1,3,3,0,0,0,17,7,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/keystone/purge_old_admin.pp,0,0,0,1,1,1,2,0,0,0,17,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-congress/manifests/params.pp,0,0,0,0,1,0,0,0,0,0,16,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-cookiecutter/puppet-{{cookiecutter.project_name}}/manifests/params.pp,0,0,0,0,1,0,0,0,0,0,16,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/examples/puppetsync.pp,0,0,1,0,1,6,4,0,0,0,16,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/init.pp,0,0,0,1,1,3,4,0,0,0,15,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-nsx-t/deployment_scripts/puppet/manifests/create-repo.pp,0,0,0,0,1,3,0,0,0,0,14,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-cookiecutter/puppet-{{cookiecutter.project_name}}/manifests/init.pp,0,0,0,0,1,0,0,0,0,0,14,9,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/swift/parts/device_directory.pp,0,1,0,1,1,5,4,0,0,0,12,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-manila/deployment_scripts/puppet/modules/manila_auxiliary/tests/init.pp,1,0,0,0,1,0,0,0,0,0,12,11,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-mistral/tests/init.pp,1,0,0,0,1,0,0,0,0,0,12,11,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ec2api/tests/init.pp,1,0,0,0,1,0,0,0,0,0,12,11,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-ci/puppet-manifests/modules/ssh/manifests/authorized_keys.pp,0,0,0,1,1,2,2,0,0,0,10,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-manila/deployment_scripts/puppet/manifests/master.pp,0,1,0,1,1,2,1,0,0,0,6,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-nsx-t/deployment_scripts/puppet/manifests/gem-install.pp,0,0,0,1,1,1,0,0,0,0,6,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/examples/murano/murano.pp,0,0,0,0,1,0,0,0,0,0,4,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/heat/cfn_keystone.pp,0,0,0,0,1,0,0,0,0,0,2,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-monasca/tests/apiserver.pp,0,0,0,0,1,0,0,0,0,0,1,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-datera-cinder/deployment_scripts/puppet/manifests/cinder_datera_driver.pp,0,0,0,0,1,0,0,0,0,0,1,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/plugins/plugins_rsync.pp,0,0,0,0,1,0,0,0,0,0,1,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/netapp.pp,0,1,1,1,2,37,19,0,0,0,285,193,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/heat/heat.pp,2,0,0,1,2,69,70,1,0,0,280,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/openstack_network/server_config.pp,0,0,0,1,2,59,50,0,0,0,253,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/ceilometer/controller.pp,0,0,0,1,2,51,47,0,0,0,247,3,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/init.pp,1,0,0,1,2,37,12,0,0,0,232,131,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/swift/parts/proxy.pp,2,0,0,2,2,53,40,0,0,0,222,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-trove/manifests/conductor.pp,2,0,0,0,2,55,6,0,0,0,192,66,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l3/ifconfig.pp,0,0,0,1,2,24,15,0,0,0,191,59,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/aodh/aodh.pp,1,0,0,1,2,46,32,0,0,0,191,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-oslo/manifests/db.pp,0,0,0,1,2,24,1,0,0,0,189,97,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/rbd.pp,0,0,0,1,2,20,6,0,0,0,162,78,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/init.pp,0,0,0,1,2,12,4,0,0,0,147,82,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-murano/manifests/dashboard.pp,0,0,0,1,2,21,18,4,0,0,142,51,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ml2/cisco/nexus.pp,1,0,0,0,2,11,11,0,0,0,139,99,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/db.pp,1,0,0,0,2,11,0,0,0,0,130,69,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/resource/route.pp,1,0,1,1,2,14,6,0,0,0,127,79,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/resource/filesystem.pp,1,0,1,1,2,13,5,0,0,0,126,89,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/modules/nagios/manifests/service.pp,1,1,1,1,2,7,10,0,1,1,121,24,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/emc_vnx.pp,0,0,0,1,2,15,6,0,0,0,121,74,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/neutron/midonet.pp,1,0,0,0,2,14,12,0,0,0,116,64,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/ceilometer.pp,2,0,0,1,2,6,9,0,0,0,116,75,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/modules/lma_monitoring_analytics/manifests/grafana.pp,1,2,1,1,2,32,13,0,2,2,115,15,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/manifests/aggregator.pp,1,0,1,0,2,27,19,0,0,0,109,15,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/resource/ip.pp,1,0,1,1,2,11,8,0,0,0,108,71,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/resource/lsb.pp,1,0,1,1,2,12,5,0,0,0,108,80,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-ironic/deployment_scripts/puppet/manifests/ironic.pp,3,0,0,1,2,33,30,0,0,0,105,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/compute/vmware.pp,1,0,0,1,2,15,5,0,0,0,104,65,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/manage/cells.pp,1,0,0,1,2,10,8,0,0,0,89,61,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/db.pp,0,0,0,0,2,8,1,0,0,0,88,44,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/services/fwaas.pp,1,0,0,0,2,3,5,0,0,0,87,43,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/manifests/logrotate.pp,0,3,0,2,2,30,34,1,2,2,80,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/network/flatdhcp.pp,0,0,0,1,2,12,6,0,0,0,79,41,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/logs/swift.pp,3,0,1,0,2,15,5,0,0,0,79,45,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-gnocchi/manifests/statsd.pp,0,0,0,2,2,14,5,0,0,0,78,32,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/cron/archive_deleted_rows.pp,1,0,1,0,2,9,10,1,0,0,76,51,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/bootstrap_cli.pp,0,0,1,1,2,13,10,0,0,0,76,41,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/type.pp,0,0,0,2,2,3,0,0,0,0,72,40,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/keystone/domain.pp,0,0,0,0,2,3,7,0,0,0,71,32,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/manage/network.pp,0,0,0,1,2,11,3,0,0,0,71,41,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/haproxy_ocf.pp,0,0,0,2,2,15,15,0,0,0,69,4,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-gnocchi/manifests/db.pp,0,0,0,2,2,7,4,0,0,0,69,14,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/type_set.pp,2,0,1,0,2,4,4,1,0,0,66,30,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/database/redis.pp,1,0,1,0,2,6,10,0,0,0,66,33,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/dns_ocf.pp,0,0,0,2,2,17,17,0,0,0,64,4,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/openstack.pp,1,0,0,0,2,1,3,0,0,0,58,14,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/mysql_access.pp,1,1,0,2,2,10,9,0,1,1,58,20,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ironic.pp,1,0,0,0,2,2,6,0,0,0,57,31,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/spicehtml5proxy.pp,0,0,0,0,2,9,3,0,0,0,57,30,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/compute/xenserver.pp,0,0,0,1,2,7,2,0,0,0,54,22,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ml2/mech_driver.pp,1,1,0,1,2,5,3,0,0,0,54,25,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/examples/apache_with_paths.pp,6,0,0,1,2,17,11,0,0,0,53,19,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ceph/osd.pp,1,0,0,0,2,6,8,2,0,0,53,29,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/apache_mpm.pp,0,1,1,1,2,10,13,0,0,0,49,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ceph/mon.pp,1,0,0,0,2,0,3,0,0,0,49,35,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/compute/neutron.pp,0,0,0,1,2,3,4,0,0,0,48,17,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/mistral/api.pp,1,0,0,0,2,0,4,0,0,0,46,29,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l3/defaultroute.pp,0,0,0,0,2,9,4,2,0,0,45,7,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-glance/manifests/policy.pp,0,0,1,0,2,4,7,0,0,0,45,25,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/manifests/backend/bind9.pp,0,0,0,0,2,7,6,0,0,0,44,22,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/modules/lma_monitoring_analytics/manifests/influxdb_user.pp,1,1,2,0,2,8,4,2,1,1,44,15,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/neutron/plugins/opencontrail.pp,1,0,0,0,2,0,4,0,0,0,43,27,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/manifests/enable_quorum.pp,1,0,0,2,2,5,6,0,0,0,42,13,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/client.pp,1,0,0,1,2,3,1,0,0,0,41,26,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l3/route.pp,0,0,0,1,2,6,1,0,0,0,40,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/heka/manifests/output/tcp.pp,1,1,0,1,2,5,7,0,1,1,40,14,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/heka/manifests/input/logstreamer.pp,1,1,0,1,2,5,3,0,1,1,39,14,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/aodh/evaluator.pp,1,0,0,0,2,0,2,0,0,0,37,25,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/packstack/packstack/puppet/modules/packstack/manifests/neutron/bridge.pp,0,1,0,1,2,23,22,3,1,1,36,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/cert.pp,0,0,0,0,2,5,1,0,0,0,36,18,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/heka/manifests/encoder/es_json.pp,1,1,0,1,2,5,2,0,1,1,36,14,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/db/sync.pp,0,0,0,0,2,6,3,1,0,0,32,12,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/modules/opendaylight/manifests/service.pp,1,0,1,0,2,5,7,1,0,0,28,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/nginx/repo.pp,0,3,1,1,2,9,5,0,1,1,28,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/ringbuilder/rebalance.pp,0,0,0,0,2,4,2,1,0,0,28,10,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-qdr/examples/site.pp,0,0,0,2,2,9,6,0,0,1,24,13,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/client.pp,0,0,0,1,2,3,2,0,0,0,22,10,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/keystone/workloads_collector_remove.pp,0,0,0,2,2,2,3,0,0,0,22,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/modules/mellanox_openstack/manifests/cinder_iser.pp,0,0,0,1,2,5,3,0,0,0,21,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-mistral/manifests/client.pp,0,0,0,1,2,3,2,0,0,0,21,9,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/swift/swift.pp,0,0,0,0,2,0,0,0,0,0,17,6,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/modules/mellanox_openstack/manifests/controller_ib_pv.pp,0,0,0,1,2,5,2,0,0,0,16,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ovs/bridge.pp,0,0,0,1,2,2,0,0,0,0,14,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/heat/heat.pp,0,0,0,0,2,0,0,0,0,0,7,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/modular/glance/db.pp,0,0,0,0,2,0,0,0,0,0,7,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/cluster.pp,2,0,1,1,2,24,5,0,0,0,131,81,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backend/vmdk.pp,1,0,0,2,2,15,6,0,0,0,115,63,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/resource/ocf.pp,1,0,1,1,2,13,5,0,0,0,114,84,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/gateway/static.pp,2,1,1,1,2,12,12,0,0,0,112,83,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/modules/lma_infra_alerting/manifests/nagios/contact.pp,1,0,0,2,2,15,5,0,0,0,111,18,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ml2/cisco/nexus1000v.pp,0,0,0,0,2,13,16,0,0,0,110,73,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/modules/nagios/manifests/host.pp,1,1,1,1,2,8,4,0,1,1,97,23,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/selinux.pp,1,1,0,2,2,10,8,0,1,1,96,42,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/compute/ironic.pp,2,0,0,0,2,2,1,0,0,0,90,40,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/influxdb.pp,2,0,1,0,2,33,9,0,0,0,83,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-midonet/deployment_scripts/puppet/manifests/midonet-define-repositories.pp,6,0,0,0,2,17,14,0,0,0,81,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-barbican/manifests/plugins/dogtag.pp,0,0,0,1,2,11,2,0,0,0,79,42,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ceph.pp,1,0,0,0,2,2,4,0,0,0,78,37,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-ironic/deployment_scripts/puppet/manifests/vips.pp,0,0,1,1,2,27,24,0,0,0,74,6,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/network/vlan.pp,0,0,0,1,2,11,6,0,0,0,72,36,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/deps.pp,0,0,1,0,2,2,5,0,0,0,68,4,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/constraint/colocation.pp,1,0,1,1,2,7,1,0,0,0,66,48,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/manifests/pool_target.pp,0,0,0,0,2,8,12,1,0,0,64,24,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/pacemaker/haproxy_with_vip.pp,1,0,2,0,2,13,9,0,0,0,64,33,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/services/vpnaas.pp,2,0,0,1,2,4,2,0,0,0,64,40,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/mcollective.pp,0,0,1,0,2,17,8,0,0,0,63,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/ceph/rgw.pp,1,0,0,0,2,8,7,0,0,0,63,34,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-plumgrid/deployment_scripts/puppet/modules/plumgrid/manifests/repo.pp,3,0,0,2,2,13,10,0,0,0,62,14,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/constraint/location.pp,1,0,1,1,2,6,1,0,0,0,60,44,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/apache.pp,1,0,1,0,2,8,8,0,0,0,57,29,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/mysql.pp,1,0,1,1,2,7,4,0,0,0,56,14,0
